document_id,source_dataset,prompt
6936,MedQuAD,What causes Gamma heavy chain disease ?
6937,MedQuAD,What causes Diabetic Retinopathy ?
6938,MedQuAD,What are the genetic changes related to 3-methylglutaconyl-CoA hydratase deficiency ?
6939,MedQuAD,What is (are) Focal dermal hypoplasia ?
6940,MedQuAD,"What are the symptoms of Usher syndrome, type 1E ?"
6941,MedQuAD,What are the symptoms of Pseudoxanthoma elasticum ?
6942,MedQuAD,How to prevent Polycythemia Vera ?
6943,MedQuAD,What is (are) aromatic l-amino acid decarboxylase deficiency ?
6944,MedQuAD,Is Crouzonodermoskeletal syndrome inherited ?
6945,MedQuAD,what research (or clinical trials) is being done for Lesch-Nyhan Syndrome ?
6946,MedQuAD,What is (are) Warfarin sensitivity ?
6947,PubMedQA,Can distal ureteral diameter predict reflux resolution after endoscopic injection?
6948,MedQuAD,What are the symptoms of Low Vision ?
6949,MedQuAD,Is Paget disease of bone inherited ?
6950,MedQuAD,What are the treatments for Anxiety Disorders ?
6951,MedQuAD,What are the genetic changes related to Alzheimer disease ?
6952,MedQuAD,How to prevent Diabetic Kidney Disease ?
6953,MedQuAD,What are the genetic changes related to protein C deficiency ?
6954,MedQuAD,What are the symptoms of Game Friedman Paradice syndrome ?
6955,MedQuAD,How to diagnose Optic neuritis ?
6956,MedQuAD,What is the outlook for Hydrocephalus ?
6957,MedQuAD,What is (are) Insomnia ?
6958,MedQuAD,What are the treatments for Congenital sucrase-isomaltase deficiency ?
6959,PubMedQA,Thrombosis prophylaxis in hospitalised medical patients: does prophylaxis in all patients make sense?
6960,MedQuAD,How many people are affected by rhizomelic chondrodysplasia punctata ?
6961,MedQuAD,What is (are) Hepatic encephalopathy ?
6962,MedQuAD,What are the stages of Adult Hodgkin Lymphoma ?
6963,MedQuAD,What is the outlook for Postural Tachycardia Syndrome ?
6964,MedQuAD,Who is at risk for Parasites - Fascioliasis (Fasciola Infection)? ?
6965,MedQuAD,What is (are) Male Infertility ?
6966,MedQuAD,What is (are) boomerang dysplasia ?
6967,MedQuAD,How to diagnose Freiberg's disease ?
6968,PubMedQA,Will clinical studies elucidate the connection between the length of storage of transfused red blood cells and clinical outcomes?
6969,MedQuAD,What are the treatments for acute promyelocytic leukemia ?
6970,MedQuAD,How many people are affected by dopamine beta-hydroxylase deficiency ?
6971,MedQuAD,What are the treatments for Aphasia ?
6972,MedQuAD,What are the genetic changes related to triple X syndrome ?
6973,MedQuAD,What are the symptoms of Duane syndrome type 1 ?
6974,MedQuAD,What is (are) Dyggve-Melchior-Clausen syndrome ?
6975,MedQuAD,What is (are) Anthrax ?
6976,MedQuAD,Is ornithine translocase deficiency inherited ?
6977,MedQuAD,What are the symptoms of Pleurisy and Other Pleural Disorders ?
6978,MedQuAD,What is (are) Asthma ?
6979,MedQuAD,What are the treatments for Pseudoxanthoma elasticum ?
6980,MedQuAD,What causes Congenital contractural arachnodactyly ?
6981,MedQuAD,"What are the symptoms of Short stature syndrome, Brussels type ?"
6982,MedQuAD,What is (are) Tracheobronchopathia osteoplastica ?
6983,MedQuAD,Do you have information about Medical Device Safety
6984,MedQuAD,What are the genetic changes related to juvenile polyposis syndrome ?
6985,MedQuAD,What are the treatments for What I need to know about Hepatitis C ?
6986,MedQuAD,What are the symptoms of Alkhurma Hemorrhagic Fever (AHF) ?
6987,MedQuAD,What are the treatments for Skin Cancer ?
6988,MedQuAD,What are the treatments for Gestational Trophoblastic Disease ?
6989,MedQuAD,What is (are) Pudendal Neuralgia ?
6990,MedQuAD,What are the treatments for Parasites - Schistosomiasis ?
6991,MedQuAD,what research (or clinical trials) is being done for Colon Cancer ?
6992,MedQuAD,Do you have information about Child Nutrition
6993,MedQuAD,Is factor V Leiden thrombophilia inherited ?
6994,MedQuAD,How to prevent Parasites - Angiostrongyliasis (also known as Angiostrongylus Infection) ?
6995,MedQuAD,What are the symptoms of Neurofibromatosis type 1 ?
6996,MedQuAD,What is (are) Iridocorneal endothelial syndrome ?
6997,PubMedQA,"Syncope during bathing in infants, a pediatric form of water-induced urticaria?"
6998,MedQuAD,Who is at risk for Parasites - Paragonimiasis (also known as Paragonimus Infection)? ?
6999,MedQuAD,What are the symptoms of Hereditary neuralgic amyotrophy ?
7000,MedQuAD,How to diagnose Narcolepsy ?
7001,MedQuAD,What are the treatments for carnitine palmitoyltransferase I deficiency ?
7002,MedQuAD,"What are the symptoms of Severe immunodeficiency, autosomal recessive, T-cell negative, B-cell negative, NK cell-positive ?"
7003,MedQuAD,What is (are) Falls ?
7004,MedQuAD,What is (are) Lymphocytic infiltrate of Jessner ?
7005,MedQuAD,What is (are) Ambras syndrome ?
7006,MedQuAD,What are the treatments for Lennox-Gastaut syndrome ?
7007,MedQuAD,What is (are) heterotaxy syndrome ?
7008,MedQuAD,What is (are) Muscular dystrophy ?
7009,MedQuAD,"What are the symptoms of Dystonia 6, torsion ?"
7010,MedQuAD,What is (are) Chronic Fatigue Syndrome ?
7011,MedQuAD,What is (are) Interstitial Cystitis ?
7012,MedQuAD,How to diagnose Hypothyroidism ?
7013,MedQuAD,How many people are affected by maternally inherited diabetes and deafness ?
7014,MedQuAD,What is (are) Kennedy's Disease ?
7015,MedQuAD,What are the treatments for Hairy Cell Leukemia ?
7016,MedQuAD,What is (are) Neural Tube Defects ?
7017,MedQuAD,Is 15q24 microdeletion inherited ?
7018,MedQuAD,Is rhizomelic chondrodysplasia punctata inherited ?
7019,MedQuAD,Is succinic semialdehyde dehydrogenase deficiency inherited ?
7020,MedQuAD,What are the symptoms of Brachyolmia ?
7021,MedQuAD,What causes Multiple familial trichoepithelioma ?
7022,MedQuAD,What is the outlook for Neurodegeneration with Brain Iron Accumulation ?
7023,MedQuAD,What are the genetic changes related to Koolen-de Vries syndrome ?
7024,MedQuAD,What is (are) Holoprosencephaly ?
7025,MedQuAD,What is (are) hereditary angioedema ?
7026,MedQuAD,How to diagnose Parasites - Scabies ?
7027,MedQuAD,How many people are affected by neonatal onset multisystem inflammatory disease ?
7028,MedQuAD,How to diagnose Lactose Intolerance ?
7029,MedQuAD,what research (or clinical trials) is being done for Multifocal Motor Neuropathy ?
7030,MedQuAD,What is (are) Tendinitis ?
7031,MedQuAD,How to diagnose Pachyonychia congenita ?
7032,PubMedQA,Does insulin resistance drive the association between hyperglycemia and cardiovascular risk?
7033,PubMedQA,Epidural analgesia for surgical treatment of peritoneal carcinomatosis: a risky technique?
7034,MedQuAD,What is (are) Gerstmann-Straussler-Scheinker Disease ?
7035,MedQuAD,What is (are) Kimura disease ?
7036,MedQuAD,What is (are) long-chain 3-hydroxyacyl-CoA dehydrogenase deficiency ?
7037,MedQuAD,What are the genetic changes related to neuroblastoma ?
7038,MedQuAD,Is Congenital bilateral absence of the vas deferens inherited ?
7039,MedQuAD,What causes Hemangiopericytoma ?
7040,MedQuAD,Is Klippel Feil syndrome inherited ?
7041,MedQuAD,What are the treatments for Parasites - Fascioliasis (Fasciola Infection) ?
7042,MedQuAD,What are the genetic changes related to Jervell and Lange-Nielsen syndrome ?
7043,MedQuAD,What is (are) Tietze syndrome ?
7044,MedQuAD,"What are the genetic changes related to hereditary angiopathy with nephropathy, aneurysms, and muscle cramps syndrome ?"
7045,MedQuAD,What is (are) Abdominal Adhesions ?
7046,PubMedQA,Can computerised tomography replace bone scintigraphy in detecting bone metastases from breast cancer?
7047,MedQuAD,What are the symptoms of Cardiofaciocutaneous syndrome ?
7048,MedQuAD,Is Melnick-Needles syndrome inherited ?
7049,MedQuAD,How many people are affected by familial adenomatous polyposis ?
7050,MedQuAD,What are the treatments for MECP2 duplication syndrome ?
7051,MedQuAD,What is (are) Chromosome 6q deletion ?
7052,MedQuAD,What are the treatments for Dandy-Walker Syndrome ?
7053,MedQuAD,What are the treatments for Gaucher Disease ?
7054,MedQuAD,How many people are affected by PDGFRA-associated chronic eosinophilic leukemia ?
7055,MedQuAD,Do you have information about Vital Signs
7056,PubMedQA,Does binge drinking during early pregnancy increase the risk of psychomotor deficits?
7057,MedQuAD,"What are the symptoms of Epidermolysis bullosa simplex, Ogna type ?"
7058,MedQuAD,Is polycystic kidney disease inherited ?
7059,MedQuAD,"What causes Craniometaphyseal dysplasia, autosomal recessive type ?"
7060,MedQuAD,What are the genetic changes related to familial hypertrophic cardiomyopathy ?
7061,MedQuAD,What is (are) Cancer in Children ?
7062,MedQuAD,What are the treatments for spinal muscular atrophy with progressive myoclonic epilepsy ?
7063,MedQuAD,What are the symptoms of Cutaneous mastocytosis ?
7064,MedQuAD,What is the outlook for Antiphospholipid Syndrome ?
7065,MedQuAD,What are the stages of Ewing Sarcoma ?
7066,MedQuAD,What are the complications of Paget's Disease of Bone ?
7067,MedQuAD,what research (or clinical trials) is being done for Non-Small Cell Lung Cancer ?
7068,MedQuAD,What is (are) Klebsiella infection ?
7069,MedQuAD,What are the symptoms of Autosomal recessive pseudohypoaldosteronism type 1 ?
7070,MedQuAD,What is (are) Granulomatous Amebic Encephalitis ?
7071,MedQuAD,What are the treatments for Reticulohistiocytoma ?
7072,PubMedQA,Does case-mix based reimbursement stimulate the development of process-oriented care delivery?
7073,MedQuAD,What are the treatments for multiple system atrophy ?
7074,MedQuAD,What are the symptoms of Congenital lipoid adrenal hyperplasia ?
7075,MedQuAD,What causes Lafora disease ?
7076,MedQuAD,What are the symptoms of Alpha-1 antitrypsin deficiency ?
7077,MedQuAD,What are the symptoms of Hypomandibular faciocranial dysostosis ?
7078,MedQuAD,What are the symptoms of Phosphoglycerate kinase deficiency ?
7079,MedQuAD,What are the treatments for MyD88 deficiency ?
7080,MedQuAD,How many people are affected by Blau syndrome ?
7081,MedQuAD,How to diagnose Townes-Brocks syndrome ?
7082,MedQuAD,What are the treatments for Chronic Myelogenous Leukemia ?
7083,MedQuAD,What is (are) Agnosia ?
7084,MedQuAD,What are the genetic changes related to dentatorubral-pallidoluysian atrophy ?
7085,MedQuAD,What is the outlook for Frontotemporal Dementia ?
7086,MedQuAD,What is (are) Respiratory Failure ?
7087,MedQuAD,What are the treatments for renal tubular acidosis with deafness ?
7088,PubMedQA,Should displaced midshaft clavicular fractures be treated surgically?
7089,MedQuAD,What are the treatments for Protein C deficiency ?
7090,MedQuAD,What are the treatments for polycythemia vera ?
7091,MedQuAD,What are the treatments for Adult-onset vitelliform macular dystrophy ?
7092,PubMedQA,Mitral replacement or repair for functional mitral regurgitation in dilated and ischemic cardiomyopathy: is it really the same?
7093,MedQuAD,What are the genetic changes related to Peutz-Jeghers syndrome ?
7094,MedQuAD,What are the genetic changes related to trimethylaminuria ?
7095,MedQuAD,Do you have information about Teens' Page
7096,MedQuAD,What are the symptoms of Growth hormone insensitivity with immunodeficiency ?
7097,MedQuAD,What are the treatments for congenital mirror movement disorder ?
7098,MedQuAD,What are the symptoms of Vesicoureteral Reflux ?
7099,MedQuAD,What are the treatments for fragile X-associated tremor/ataxia syndrome ?
7100,MedQuAD,What are the symptoms of Hypolipoproteinemia ?
7101,MedQuAD,What is (are) After Surgery ?
7102,MedQuAD,What are the symptoms of Microcephalic osteodysplastic primordial dwarfism type 2 ?
7103,MedQuAD,Is McLeod neuroacanthocytosis syndrome inherited ?
7104,MedQuAD,What is (are) Abortion ?
7105,MedQuAD,What are the symptoms of Ulna hypoplasia with mental retardation ?
7106,MedQuAD,What is the outlook for Meningitis and Encephalitis ?
7107,MedQuAD,What is (are) Sarcoidosis ?
7108,MedQuAD,Is Legg-Calv-Perthes disease inherited ?
7109,PubMedQA,Preoperative locoregional staging of gastric cancer: is there a place for magnetic resonance imaging?
7110,MedQuAD,what research (or clinical trials) is being done for Dandy-Walker Syndrome ?
7111,PubMedQA,Does the clinical presentation of a prior preterm birth predict risk in a subsequent pregnancy?
7112,MedQuAD,What are the symptoms of Autosomal dominant deafness-onychodystrophy syndrome ?
7113,PubMedQA,Does ambulatory process of care predict health-related quality of life outcomes for patients with chronic disease?
7114,MedQuAD,What are the treatments for Adult Central Nervous System Tumors ?
7115,MedQuAD,How many people are affected by autosomal dominant hypocalcemia ?
7116,MedQuAD,What is (are) Q fever ?
7117,MedQuAD,How many people are affected by hypermethioninemia ?
7118,MedQuAD,What are the treatments for Atrial Fibrillation and Stroke ?
7119,MedQuAD,What is (are) Parenting ?
7120,MedQuAD,How many people are affected by Sotos syndrome ?
7121,MedQuAD,How to prevent Immune Thrombocytopenia ?
7122,MedQuAD,What is the outlook for Childhood Liver Cancer ?
7123,MedQuAD,Is otopalatodigital syndrome type 1 inherited ?
7124,MedQuAD,What are the genetic changes related to gnathodiaphyseal dysplasia ?
7125,MedQuAD,Is Juvenile Huntington disease inherited ?
7126,MedQuAD,Is piebaldism inherited ?
7127,MedQuAD,Do you have information about Rehabilitation
7128,MedQuAD,What are the symptoms of Leber congenital amaurosis 16 ?
7129,MedQuAD,How many people are affected by Duane-radial ray syndrome ?
7130,MedQuAD,What are the symptoms of Alpha-mannosidosis type 1 ?
7131,MedQuAD,How to diagnose Hydrocephalus due to congenital stenosis of aqueduct of sylvius ?
7132,MedQuAD,What is (are) adermatoglyphia ?
7133,MedQuAD,How many people are affected by dopa-responsive dystonia ?
7134,MedQuAD,What are the symptoms of Hypertrichosis congenital generalized X-linked ?
7135,MedQuAD,what research (or clinical trials) is being done for Adrenoleukodystrophy ?
7136,MedQuAD,What are the symptoms of Doyne honeycomb retinal dystrophy ?
7137,MedQuAD,What are the treatments for Pityriasis lichenoides chronica ?
7138,PubMedQA,Is acute fibrinous and organizing pneumonia the expression of immune dysregulation?
7139,MedQuAD,What are the treatments for Diverticular Disease ?
7140,MedQuAD,How many people are affected by congenital hypothyroidism ?
7141,MedQuAD,What causes Heart Block ?
7142,MedQuAD,How to diagnose Platelet storage pool deficiency ?
7143,MedQuAD,What are the symptoms of Histidinuria renal tubular defect ?
7144,MedQuAD,Is primary hyperoxaluria inherited ?
7145,MedQuAD,What are the symptoms of Hemolytic uremic syndrome ?
7146,MedQuAD,What is (are) chylomicron retention disease ?
7147,MedQuAD,What is (are) Small Intestine Disorders ?
7148,MedQuAD,What causes Microcephalic osteodysplastic primordial dwarfism type 1 ?
7149,PubMedQA,Colorectal cancer in young patients: is it a distinct clinical entity?
7150,MedQuAD,What are the treatments for Extragonadal Germ Cell Tumors ?
7151,MedQuAD,What causes Aplastic Anemia ?
7152,MedQuAD,What are the symptoms of Chiari malformation type 1 ?
7153,MedQuAD,How to prevent Cardiogenic Shock ?
7154,MedQuAD,How to diagnose Parasites - Toxocariasis (also known as Roundworm Infection) ?
7155,MedQuAD,What are the symptoms of Acromesomelic dysplasia Hunter Thompson type ?
7156,MedQuAD,Is Cohen syndrome inherited ?
7157,MedQuAD,Is Orofaciodigital syndrome 2 inherited ?
7158,MedQuAD,What is (are) Long QT syndrome 1 ?
7159,MedQuAD,What is the outlook for Periventricular Leukomalacia ?
7160,MedQuAD,What is (are) Cushing's Syndrome ?
7161,MedQuAD,What are the symptoms of Familial hyperthyroidism due to mutations in TSH receptor ?
7162,MedQuAD,How to prevent Stroke ?
7163,PubMedQA,Does preoperative anemia adversely affect colon and rectal surgery outcomes?
7164,MedQuAD,What is (are) Chediak-Higashi syndrome ?
7165,MedQuAD,Is Von Willebrand disease inherited ?
7166,MedQuAD,How many people are affected by Nicolaides-Baraitser syndrome ?
7167,MedQuAD,What is (are) Parasites - Paragonimiasis (also known as Paragonimus Infection) ?
7168,MedQuAD,What are the symptoms of Pityriasis lichenoides chronica ?
7169,MedQuAD,What are the treatments for atopic dermatitis ?
7170,MedQuAD,What are the symptoms of Primary Familial Brain Calcification ?
7171,MedQuAD,What is (are) Duane syndrome type 2 ?
7172,MedQuAD,What is (are) Autoimmune myocarditis ?
